CRASH DATE,CRASH TIME,OCCURED ON,LATTITUDE,LONGITUDE
2/7/16,2:40 AM,U.S. HWY,30.544001,-91.193072
11/8/13,11:57 AM,U.S. HWY,30.544001,-91.193072
3/11/11,2:18 AM,U.S. HWY,30.544001,-91.193072
2/21/14,11:23 AM,STATE HWY,30.544001,-91.193072
7/29/11,1:14 PM,U.S. HWY,30.544001,-91.193072
3/12/16,2:51 PM,U.S. HWY,30.544001,-91.193072
1/29/16,1:26 PM,U.S. HWY,30.544001,-91.193072
2/4/15,6:51 AM,U.S. HWY,30.544001,-91.193072
6/7/16,11:47 PM,STATE HWY,30.544001,-91.193072
6/14/16,7:50 AM,STATE HWY,30.544001,-91.193072
7/1/16,1:49 PM,STATE HWY,30.544001,-91.193072
3/23/16,12:20 PM,U.S. HWY,30.544001,-91.193072
9/20/16,8:15 AM,STATE HWY,30.544001,-91.193072
11/2/16,8:36 AM,STATE HWY,30.544001,-91.193072
12/22/15,4:15 PM,STATE HWY,30.42269,-91.192929
12/16/10,5:39 PM,STATE HWY,30.42269,-91.192929
1/3/14,2:13 AM,CITY STREET,30.42269,-91.192929
1/19/11,8:14 AM,CITY STREET,30.42269,-91.192929
8/25/13,2:26 PM,CITY STREET,30.42269,-91.192929
9/11/13,5:31 PM,CITY STREET,30.42269,-91.192929
11/6/14,7:23 AM,CITY STREET,30.42269,-91.192929
7/12/16,10:01 PM,STATE HWY,30.42269,-91.192929
1/19/16,8:32 AM,STATE HWY,30.42269,-91.192929
11/10/12,9:36 PM,CITY STREET,30.39024,-91.192779
10/15/10,5:41 PM,CITY STREET,30.39024,-91.192779
12/7/15,1:15 PM,CITY STREET,30.39024,-91.192779
8/31/15,7:59 AM,CITY STREET,30.39024,-91.192779
1/22/15,5:51 PM,CITY STREET,30.39024,-91.192779
7/29/10,6:50 PM,CITY STREET,30.39024,-91.192779
10/16/15,5:10 PM,CITY STREET,30.39024,-91.192779
5/26/16,10:01 PM,INTERSTATE,30.543536,-91.192755
9/17/16,4:10 PM,U.S. HWY,30.543536,-91.192755
10/20/16,8:05 PM,CITY STREET,30.421429,-91.19264
10/4/10,7:45 AM,U.S. HWY,30.542821,-91.192461
6/7/16,9:00 AM,CITY STREET,30.53944,-91.192457
9/24/16,10:00 PM,CITY STREET,30.53944,-91.192457
8/8/16,11:50 AM,STATE HWY,30.543073,-91.192415
9/9/11,6:00 PM,CITY STREET,30.53814,-91.192405
1/28/16,9:28 AM,CITY STREET,30.53814,-91.192405
6/2/14,5:45 PM,CITY STREET,30.539975,-91.192367
5/17/14,11:14 PM,CITY STREET,30.539975,-91.192367
3/6/12,1:19 PM,CITY STREET,30.539975,-91.192367
9/6/15,1:07 PM,CITY STREET,30.536922,-91.192352
7/6/16,3:41 PM,CITY STREET,30.420777,-91.192338
2/20/16,6:51 PM,CITY STREET,30.536319,-91.192326
4/11/14,6:45 PM,CITY STREET,30.536319,-91.192326
9/5/10,1:25 PM,CITY STREET,30.419566,-91.192294
11/7/15,12:11 PM,CITY STREET,30.419566,-91.192294
1/23/13,8:45 AM,CITY STREET,30.53446,-91.192274
3/11/12,6:18 PM,CITY STREET,30.53446,-91.192274
10/17/15,6:06 PM,OFF ROAD/ PRIVATE PROPERTY,30.534418,-91.192272
6/6/13,3:49 PM,OFF ROAD/ PRIVATE PROPERTY,30.533586,-91.192235
5/20/15,5:27 PM,OFF ROAD/ PRIVATE PROPERTY,30.54233,-91.192107
7/9/12,1:20 PM,OFF ROAD/ PRIVATE PROPERTY,30.54233,-91.192107
5/4/12,2:05 PM,OFF ROAD/ PRIVATE PROPERTY,30.54233,-91.192107
10/5/10,3:45 PM,U.S. HWY,30.542614,-91.19207
7/21/12,1:25 PM,U.S. HWY,30.542614,-91.19207
11/14/10,12:55 PM,OFF ROAD/ PRIVATE PROPERTY,30.542251,-91.192054
11/17/15,2:22 PM,OFF ROAD/ PRIVATE PROPERTY,30.542251,-91.192054
8/10/12,8:00 AM,U.S. HWY,30.542251,-91.192054
5/2/14,7:25 PM,CITY STREET,30.42145,-91.191923
7/10/14,11:45 AM,CITY STREET,30.42145,-91.191923
5/10/13,4:37 PM,CITY STREET,30.42145,-91.191923
4/2/15,10:45 PM,CITY STREET,30.540144,-91.191922
1/31/12,9:32 PM,CITY STREET,30.423453,-91.191851
6/10/12,3:15 PM,CITY STREET,30.425987,-91.191832
8/11/11,8:36 PM,CITY STREET,30.420807,-91.191803
8/1/10,5:40 PM,CITY STREET,30.422084,-91.1918
5/19/14,5:55 AM,CITY STREET,30.422084,-91.1918
3/9/14,7:55 AM,STATE HWY,30.426286,-91.191733
6/25/14,4:45 PM,CITY STREET,30.540219,-91.191723
8/11/15,9:15 AM,CITY STREET,30.540219,-91.191723
11/8/15,4:16 AM,CITY STREET,30.389837,-91.1916
4/30/10,12:23 PM,OFF ROAD/ PRIVATE PROPERTY,30.389786,-91.191459
12/2/13,2:43 PM,OFF ROAD/ PRIVATE PROPERTY,30.389786,-91.191459
10/26/14,12:45 AM,OFF ROAD/ PRIVATE PROPERTY,30.389786,-91.191459
3/16/13,8:59 AM,CITY STREET,30.389786,-91.191459
6/17/13,3:24 PM,CITY STREET,30.535472,-91.191383
10/8/10,2:40 PM,CITY STREET,30.535472,-91.191383
10/20/13,5:34 PM,CITY STREET,30.53458,-91.191348
5/29/16,11:30 AM,CITY STREET,30.53458,-91.191348
10/24/16,1:42 PM,CITY STREET,30.538709,-91.191295
2/21/14,6:34 PM,CITY STREET,30.532803,-91.191273
3/11/16,7:30 PM,CITY STREET,30.532803,-91.191273
7/1/11,12:46 PM,CITY STREET,30.532803,-91.191273
2/28/12,4:50 PM,CITY STREET,30.532803,-91.191273
2/6/16,5:12 PM,CITY STREET,30.532803,-91.191273
7/9/13,10:28 PM,OFF ROAD/ PRIVATE PROPERTY,30.421483,-91.191255
5/4/16,4:30 PM,OFF ROAD/ PRIVATE PROPERTY,30.421483,-91.191255
9/13/16,11:00 PM,OFF ROAD/ PRIVATE PROPERTY,30.540401,-91.19125
9/8/15,5:32 PM,INTERSTATE,30.429985,-91.19116
2/25/16,1:00 PM,STATE HWY,30.429985,-91.19116
11/16/13,11:21 AM,STATE HWY,30.429985,-91.19116
12/17/12,7:17 AM,CITY STREET,30.429985,-91.19116
12/4/14,5:46 PM,CITY STREET,30.429985,-91.19116
11/6/10,3:14 AM,CITY STREET,30.429985,-91.19116
1/12/16,3:15 PM,CITY STREET,30.421494,-91.191089
10/2/16,1:23 PM,CITY STREET,30.421494,-91.191089
10/29/12,4:38 PM,CITY STREET,30.536357,-91.191085
1/16/11,7:15 PM,CITY STREET,30.422149,-91.191036
5/16/14,12:20 PM,OFF ROAD/ PRIVATE PROPERTY,30.429498,-91.191032
8/14/10,12:30 AM,OFF ROAD/ PRIVATE PROPERTY,30.429498,-91.191032
3/15/16,4:47 PM,OFF ROAD/ PRIVATE PROPERTY,30.429498,-91.191032
2/6/11,3:28 AM,STATE HWY,30.429026,-91.191001
10/14/16,5:15 PM,CITY STREET,30.429026,-91.191001
10/14/12,12:39 AM,CITY STREET,30.429026,-91.191001
4/8/11,3:27 PM,CITY STREET,30.540591,-91.190803
6/16/11,3:59 PM,CITY STREET,30.540591,-91.190803
3/7/14,3:00 PM,CITY STREET,30.540591,-91.190803
10/7/11,4:00 PM,CITY STREET,30.540591,-91.190803
8/29/10,4:47 AM,CITY STREET,30.540591,-91.190803
12/8/14,3:25 PM,CITY STREET,30.540591,-91.190803
12/5/11,4:00 PM,CITY STREET,30.540591,-91.190803
5/2/12,1:26 PM,CITY STREET,30.540591,-91.190803
12/23/13,7:00 PM,CITY STREET,30.540591,-91.190803
6/8/11,1:38 AM,CITY STREET,30.433838,-91.190776
11/27/12,8:54 AM,STATE HWY,30.433838,-91.190776
7/6/15,4:48 PM,CITY STREET,30.433838,-91.190776
10/20/11,8:55 AM,CITY STREET,30.433838,-91.190776
9/8/12,10:12 PM,CITY STREET,30.433838,-91.190776
6/7/15,1:06 AM,STATE HWY,30.433838,-91.190776
12/20/13,4:55 PM,STATE HWY,30.433838,-91.190776
9/29/14,10:25 AM,OFF ROAD/ PRIVATE PROPERTY,30.540545,-91.190775
4/4/16,7:55 AM,U.S. HWY,30.54036,-91.190664
10/27/10,8:14 AM,U.S. HWY,30.54036,-91.190664
4/15/16,5:10 PM,U.S. HWY,30.54036,-91.190664
3/6/12,4:30 PM,U.S. HWY,30.54036,-91.190664
10/17/15,7:48 PM,STATE HWY,30.54036,-91.190664
6/7/11,5:25 AM,U.S. HWY,30.54036,-91.190664
8/30/10,5:02 PM,STATE HWY,30.54036,-91.190664
6/25/15,3:00 PM,STATE HWY,30.54036,-91.190664
8/22/10,9:44 AM,STATE HWY,30.54036,-91.190664
10/24/14,6:50 AM,U.S. HWY,30.54036,-91.190664
12/7/11,2:38 PM,U.S. HWY,30.54036,-91.190664
3/25/12,3:30 PM,U.S. HWY,30.54036,-91.190664
6/13/13,7:13 AM,U.S. HWY,30.54036,-91.190664
1/30/13,3:49 PM,U.S. HWY,30.54036,-91.190664
9/28/10,4:51 PM,U.S. HWY,30.54036,-91.190664
5/4/13,9:15 AM,STATE HWY,30.54036,-91.190664
4/17/12,1:43 PM,U.S. HWY,30.54036,-91.190664
6/25/15,5:11 PM,U.S. HWY,30.54036,-91.190664
9/24/15,7:11 PM,U.S. HWY,30.54036,-91.190664
12/9/14,1:47 PM,U.S. HWY,30.54036,-91.190664
12/1/10,7:26 AM,STATE HWY,30.54036,-91.190664
11/3/10,6:53 AM,CITY STREET,30.54036,-91.190664
10/11/14,2:34 PM,U.S. HWY,30.54036,-91.190664
8/22/15,1:56 PM,U.S. HWY,30.54036,-91.190664
4/16/10,5:00 PM,U.S. HWY,30.54036,-91.190664
9/14/11,4:24 PM,STATE HWY,30.54036,-91.190664
11/17/13,11:08 AM,U.S. HWY,30.54036,-91.190664
4/6/15,8:15 AM,STATE HWY,30.54036,-91.190664
5/11/15,4:11 PM,U.S. HWY,30.54036,-91.190664
12/3/14,2:30 PM,U.S. HWY,30.54036,-91.190664
2/28/12,5:12 PM,U.S. HWY,30.54036,-91.190664
8/22/13,5:36 PM,U.S. HWY,30.54036,-91.190664
4/2/12,9:33 AM,U.S. HWY,30.54036,-91.190664
10/30/10,9:05 PM,STATE HWY,30.54036,-91.190664
7/23/13,7:46 AM,U.S. HWY,30.54036,-91.190664
6/5/12,8:53 PM,STATE HWY,30.54036,-91.190664
3/7/14,5:11 PM,U.S. HWY,30.54036,-91.190664
8/13/10,6:52 AM,CITY STREET,30.54036,-91.190664
8/6/11,1:45 PM,STATE HWY,30.54036,-91.190664
12/19/14,6:43 AM,U.S. HWY,30.54036,-91.190664
5/23/12,7:03 AM,STATE HWY,30.54036,-91.190664
1/19/11,5:43 PM,U.S. HWY,30.54036,-91.190664
10/25/12,6:50 PM,STATE HWY,30.54036,-91.190664
8/27/12,12:01 PM,STATE HWY,30.54036,-91.190664
6/7/13,7:30 AM,STATE HWY,30.54036,-91.190664
11/7/14,4:30 PM,U.S. HWY,30.54036,-91.190664
6/5/14,12:00 PM,U.S. HWY,30.54036,-91.190664
3/7/15,7:48 AM,U.S. HWY,30.54036,-91.190664
6/9/12,2:13 PM,U.S. HWY,30.54036,-91.190664
10/30/14,6:13 AM,U.S. HWY,30.54036,-91.190664
8/21/13,7:03 AM,U.S. HWY,30.54036,-91.190664
1/17/15,4:11 PM,U.S. HWY,30.54036,-91.190664
5/3/11,8:48 AM,U.S. HWY,30.54036,-91.190664
8/29/15,1:31 PM,U.S. HWY,30.54036,-91.190664
6/18/12,10:08 AM,STATE HWY,30.54036,-91.190664
8/17/14,2:21 PM,U.S. HWY,30.54036,-91.190664
4/28/11,3:40 PM,U.S. HWY,30.54036,-91.190664
5/4/15,3:20 PM,U.S. HWY,30.54036,-91.190664
4/22/13,7:25 AM,STATE HWY,30.54036,-91.190664
2/1/15,3:54 PM,U.S. HWY,30.54036,-91.190664
7/6/12,4:23 PM,STATE HWY,30.54036,-91.190664
3/5/12,7:36 AM,STATE HWY,30.54036,-91.190664
1/14/13,4:30 PM,STATE HWY,30.54036,-91.190664
2/2/14,3:47 PM,STATE HWY,30.54036,-91.190664
9/3/13,7:32 PM,U.S. HWY,30.54036,-91.190664
7/20/15,4:20 PM,U.S. HWY,30.54036,-91.190664
12/11/10,9:40 AM,STATE HWY,30.54036,-91.190664
10/2/12,8:03 AM,U.S. HWY,30.54036,-91.190664
1/28/11,12:45 PM,STATE HWY,30.54036,-91.190664
10/31/13,5:10 PM,U.S. HWY,30.54036,-91.190664
4/22/13,8:38 AM,STATE HWY,30.54036,-91.190664
7/7/10,3:43 PM,STATE HWY,30.54036,-91.190664
12/20/15,5:10 PM,U.S. HWY,30.54036,-91.190664
9/2/15,6:49 PM,U.S. HWY,30.54036,-91.190664
8/26/13,5:04 PM,U.S. HWY,30.54036,-91.190664
8/2/14,5:11 PM,U.S. HWY,30.54036,-91.190664
1/21/14,7:44 AM,STATE HWY,30.54036,-91.190664
2/21/16,10:05 AM,STATE HWY,30.54036,-91.190664
1/24/15,6:24 PM,U.S. HWY,30.54036,-91.190664
10/14/11,3:21 AM,CITY STREET,30.54036,-91.190664
7/3/15,5:51 PM,U.S. HWY,30.54036,-91.190664
1/15/11,4:15 PM,U.S. HWY,30.54036,-91.190664
8/30/13,2:20 PM,U.S. HWY,30.54036,-91.190664
5/21/14,10:10 PM,U.S. HWY,30.54036,-91.190664
1/27/16,11:08 AM,STATE HWY,30.54036,-91.190664
1/12/16,2:20 PM,U.S. HWY,30.54036,-91.190664
10/25/15,7:10 AM,U.S. HWY,30.54036,-91.190664
10/24/13,3:28 PM,STATE HWY,30.54036,-91.190664
12/21/15,5:15 PM,STATE HWY,30.54036,-91.190664
3/9/16,1:30 PM,U.S. HWY,30.54036,-91.190664
7/12/10,5:35 PM,U.S. HWY,30.54036,-91.190664
9/27/14,2:01 PM,U.S. HWY,30.54036,-91.190664
1/29/16,5:27 PM,U.S. HWY,30.54036,-91.190664
5/30/15,4:46 PM,U.S. HWY,30.54036,-91.190664
7/29/10,11:54 AM,CITY STREET,30.54036,-91.190664
1/23/15,1:37 PM,U.S. HWY,30.54036,-91.190664
6/7/12,11:27 AM,STATE HWY,30.54036,-91.190664
10/18/13,4:05 PM,U.S. HWY,30.54036,-91.190664
8/21/10,2:55 PM,U.S. HWY,30.54036,-91.190664
3/19/14,1:11 PM,STATE HWY,30.54036,-91.190664
11/30/10,7:11 AM,U.S. HWY,30.54036,-91.190664
4/22/16,3:13 PM,STATE HWY,30.54036,-91.190664
1/3/11,2:00 PM,U.S. HWY,30.54036,-91.190664
8/14/15,8:45 AM,STATE HWY,30.54036,-91.190664
4/29/16,12:13 PM,STATE HWY,30.54036,-91.190664
5/20/16,1:56 PM,U.S. HWY,30.54036,-91.190664
6/3/16,7:26 AM,STATE HWY,30.54036,-91.190664
3/19/13,10:51 AM,STATE HWY,30.54036,-91.190664
7/10/16,5:10 PM,U.S. HWY,30.54036,-91.190664
8/17/16,7:30 AM,U.S. HWY,30.54036,-91.190664
8/29/16,9:01 AM,U.S. HWY,30.54036,-91.190664
9/12/16,6:59 AM,U.S. HWY,30.54036,-91.190664
9/26/16,7:14 AM,U.S. HWY,30.54036,-91.190664
10/12/16,7:41 AM,U.S. HWY,30.54036,-91.190664
8/7/11,10:36 AM,INTERSTATE,30.54036,-91.190664
5/12/14,6:37 AM,STATE HWY,30.54036,-91.190664
2/9/16,4:17 PM,U.S. HWY,30.54036,-91.190664
11/6/15,5:46 PM,U.S. HWY,30.54036,-91.190664
12/4/11,8:20 PM,U.S. HWY,30.54036,-91.190664
12/29/15,6:27 PM,U.S. HWY,30.54036,-91.190664
6/25/12,4:32 PM,U.S. HWY,30.54036,-91.190664
3/19/12,10:16 PM,STATE HWY,30.54036,-91.190664
5/31/12,7:56 PM,U.S. HWY,30.54036,-91.190664
10/17/15,12:32 AM,CITY STREET,30.43779,-91.190638
12/27/15,3:01 AM,STATE HWY,30.437963,-91.190624
10/29/14,11:19 AM,CITY STREET,30.437963,-91.190624
4/8/13,11:35 PM,CITY STREET,30.437963,-91.190624
11/1/15,5:08 AM,CITY STREET,30.437963,-91.190624
5/19/14,5:43 AM,CITY STREET,30.437963,-91.190624
12/15/15,5:23 PM,CITY STREET,30.437963,-91.190624
3/1/14,4:30 PM,STATE HWY,30.437963,-91.190624
2/4/10,12:48 AM,CITY STREET,30.437963,-91.190624
7/2/15,11:37 PM,CITY STREET,30.437963,-91.190624
6/3/16,5:00 PM,CITY STREET,30.437963,-91.190624
12/9/15,12:28 PM,CITY STREET,30.540685,-91.190586
11/1/12,3:23 PM,CITY STREET,30.540685,-91.190586
5/20/11,10:01 AM,CITY STREET,30.540685,-91.190586
3/4/11,8:56 PM,CITY STREET,30.540685,-91.190586
11/25/13,9:58 PM,CITY STREET,30.540685,-91.190586
3/28/15,1:38 PM,OFF ROAD/ PRIVATE PROPERTY,30.540685,-91.190586
4/16/11,1:49 PM,CITY STREET,30.540685,-91.190586
10/14/12,6:04 AM,CITY STREET,30.540685,-91.190586
4/2/16,12:48 AM,CITY STREET,30.540685,-91.190586
2/11/12,12:16 PM,CITY STREET,30.540685,-91.190586
11/6/13,9:28 AM,CITY STREET,30.540685,-91.190586
8/17/11,3:39 PM,CITY STREET,30.540685,-91.190586
6/16/14,2:35 PM,CITY STREET,30.540685,-91.190586
8/30/16,4:53 AM,CITY STREET,30.540685,-91.190586
2/23/15,11:00 AM,OFF ROAD/ PRIVATE PROPERTY,30.536486,-91.190568
2/24/13,12:10 PM,OFF ROAD/ PRIVATE PROPERTY,30.536486,-91.190568
11/19/12,1:30 PM,CITY STREET,30.438819,-91.190557
10/24/12,5:16 PM,CITY STREET,30.438819,-91.190557
1/6/13,12:23 AM,CITY STREET,30.438819,-91.190557
12/31/12,10:12 PM,STATE HWY,30.438819,-91.190557
10/1/11,2:30 PM,CITY STREET,30.437543,-91.190545
2/9/13,10:13 AM,OFF ROAD/ PRIVATE PROPERTY,30.451376,-91.190522
10/4/14,3:36 AM,CITY STREET,30.451376,-91.190522
3/28/13,12:56 PM,CITY STREET,30.451376,-91.190522
10/19/14,11:10 PM,CITY STREET,30.451376,-91.190522
2/26/11,12:15 AM,CITY STREET,30.451376,-91.190522
10/5/10,2:07 AM,STATE HWY,30.437493,-91.190507
4/28/16,5:43 AM,CITY STREET,30.437493,-91.190507
9/8/13,9:55 AM,CITY STREET,30.536234,-91.190505
3/1/15,2:49 PM,CITY STREET,30.450299,-91.190465
11/15/11,11:39 PM,INTERSTATE,30.450299,-91.190465
9/23/14,5:29 PM,U.S. HWY,30.450299,-91.190465
3/6/15,5:24 PM,CITY STREET,30.450299,-91.190465
10/17/11,2:00 PM,CITY STREET,30.450299,-91.190465
6/30/11,11:40 PM,CITY STREET,30.450299,-91.190465
3/17/11,1:35 PM,OFF ROAD/ PRIVATE PROPERTY,30.450299,-91.190465
6/3/14,10:35 AM,U.S. HWY,30.450299,-91.190465
11/22/13,12:38 AM,CITY STREET,30.450299,-91.190465
5/11/11,2:43 PM,CITY STREET,30.450299,-91.190465
6/17/14,3:17 AM,CITY STREET,30.389421,-91.190465
10/9/11,2:07 AM,U.S. HWY,30.450299,-91.190465
4/17/11,2:30 PM,OFF ROAD/ PRIVATE PROPERTY,30.450299,-91.190465
8/8/14,8:23 AM,CITY STREET,30.389421,-91.190465
10/14/12,12:04 AM,CITY STREET,30.389421,-91.190465
12/5/13,5:00 PM,CITY STREET,30.450299,-91.190465
7/24/11,10:38 AM,CITY STREET,30.450299,-91.190465
8/16/10,6:04 PM,U.S. HWY,30.539995,-91.190442
1/14/14,8:07 AM,U.S. HWY,30.539995,-91.190442
11/8/12,8:01 AM,U.S. HWY,30.539995,-91.190442
6/26/10,1:28 PM,CITY STREET,30.539995,-91.190442
8/3/13,7:13 PM,U.S. HWY,30.539995,-91.190442
6/24/13,8:41 AM,U.S. HWY,30.539995,-91.190442
4/15/16,11:00 PM,CITY STREET,30.45243,-91.190428
4/5/13,5:43 PM,CITY STREET,30.45243,-91.190428
11/11/15,2:59 AM,CITY STREET,30.45243,-91.190428
9/19/12,6:29 AM,CITY STREET,30.45243,-91.190428
7/4/14,1:20 AM,U.S. HWY,30.45243,-91.190428
9/15/14,5:19 PM,CITY STREET,30.45243,-91.190428
1/16/15,8:15 PM,CITY STREET,30.45243,-91.190428
1/11/14,1:21 PM,STATE HWY,30.45243,-91.190428
4/19/13,3:46 PM,CITY STREET,30.45243,-91.190428
8/11/13,1:17 AM,CITY STREET,30.45243,-91.190428
9/3/16,8:49 AM,CITY STREET,30.45243,-91.190428
10/1/15,10:00 PM,U.S. HWY,30.45243,-91.190428
9/26/14,12:52 PM,OFF ROAD/ PRIVATE PROPERTY,30.449273,-91.190404
2/14/15,8:20 AM,U.S. HWY,30.449273,-91.190404
10/29/13,5:10 PM,CITY STREET,30.449273,-91.190404
6/13/13,11:19 PM,U.S. HWY,30.449273,-91.190404
2/20/11,12:01 AM,OFF ROAD/ PRIVATE PROPERTY,30.449273,-91.190404
10/13/12,11:20 AM,OFF ROAD/ PRIVATE PROPERTY,30.449273,-91.190404
7/31/15,11:56 AM,OFF ROAD/ PRIVATE PROPERTY,30.449273,-91.190404
6/19/14,1:00 PM,CITY STREET,30.449273,-91.190404
8/26/14,5:43 PM,U.S. HWY,30.449273,-91.190404
8/3/10,12:34 AM,CITY STREET,30.449273,-91.190404
3/16/11,11:36 AM,U.S. HWY,30.449273,-91.190404
9/12/14,9:00 AM,U.S. HWY,30.449273,-91.190404
11/6/13,12:01 PM,OFF ROAD/ PRIVATE PROPERTY,30.449273,-91.190404
4/5/14,6:26 PM,CITY STREET,30.449273,-91.190404
1/7/16,3:14 PM,CITY STREET,30.449273,-91.190404
10/8/10,5:58 PM,CITY STREET,30.449273,-91.190404
12/10/11,6:46 PM,CITY STREET,30.449273,-91.190404
1/25/11,4:53 PM,CITY STREET,30.449273,-91.190404
9/16/10,5:33 PM,CITY STREET,30.449273,-91.190404
2/8/14,12:27 AM,CITY STREET,30.449273,-91.190404
11/8/11,12:47 PM,U.S. HWY,30.449273,-91.190404
4/19/15,12:48 AM,OFF ROAD/ PRIVATE PROPERTY,30.449273,-91.190404
7/10/15,11:11 PM,STATE HWY,30.449273,-91.190404
1/30/15,8:09 PM,CITY STREET,30.449273,-91.190404
3/25/12,4:33 PM,OFF ROAD/ PRIVATE PROPERTY,30.449273,-91.190404
1/29/14,4:28 AM,CITY STREET,30.449273,-91.190404
1/23/14,3:46 PM,U.S. HWY,30.449273,-91.190404
5/5/16,3:56 PM,CITY STREET,30.449273,-91.190404
7/6/16,11:10 AM,U.S. HWY,30.449273,-91.190404
9/18/16,3:19 AM,OFF ROAD/ PRIVATE PROPERTY,30.449273,-91.190404
9/14/11,3:30 PM,CITY STREET,30.449273,-91.190404
4/14/16,3:30 PM,CITY STREET,30.532856,-91.190359
6/6/13,5:41 PM,CITY STREET,30.532856,-91.190359
7/20/10,9:42 AM,CITY STREET,30.532856,-91.190359
2/6/14,11:37 AM,CITY STREET,30.532856,-91.190359
10/29/14,2:58 PM,CITY STREET,30.532856,-91.190359
2/19/13,5:46 PM,PARISH ROAD,30.532856,-91.190359
10/9/10,4:52 PM,CITY STREET,30.532856,-91.190359
2/6/16,1:05 PM,CITY STREET,30.448174,-91.190353
8/1/15,10:29 AM,CITY STREET,30.448174,-91.190353
4/29/11,3:15 PM,CITY STREET,30.448174,-91.190353
10/5/13,9:11 AM,CITY STREET,30.448174,-91.190353
3/25/13,7:38 AM,U.S. HWY,30.448174,-91.190353
6/18/15,8:43 AM,CITY STREET,30.448174,-91.190353
4/16/11,5:48 PM,CITY STREET,30.448174,-91.190353
12/6/10,11:11 AM,CITY STREET,30.448174,-91.190353
4/21/13,5:22 PM,CITY STREET,30.448174,-91.190353
2/14/15,9:30 AM,STATE HWY,30.448174,-91.190353
2/2/11,7:55 PM,CITY STREET,30.448174,-91.190353
6/7/11,8:08 AM,CITY STREET,30.448174,-91.190353
1/26/13,6:00 PM,OFF ROAD/ PRIVATE PROPERTY,30.448174,-91.190353
9/1/10,10:45 PM,CITY STREET,30.448174,-91.190353
3/5/11,8:46 PM,CITY STREET,30.448174,-91.190353
5/6/16,11:34 AM,PARISH ROAD,30.448174,-91.190353
8/2/16,5:00 PM,CITY STREET,30.45338,-91.190297
3/4/14,11:46 AM,CITY STREET,30.437203,-91.190266
3/6/16,6:38 PM,STATE HWY,30.437203,-91.190266
4/23/15,4:29 PM,CITY STREET,30.437203,-91.190266
1/10/15,3:10 PM,OFF ROAD/ PRIVATE PROPERTY,30.439563,-91.190258
1/25/10,11:30 AM,CITY STREET,30.421534,-91.1902
3/16/16,6:23 PM,CITY STREET,30.532861,-91.190161
10/25/13,7:43 PM,OFF ROAD/ PRIVATE PROPERTY,30.532861,-91.190161
6/26/11,12:12 PM,OFF ROAD/ PRIVATE PROPERTY,30.532861,-91.190161
5/4/11,3:13 PM,OFF ROAD/ PRIVATE PROPERTY,30.532861,-91.190161
8/25/15,10:16 PM,STATE HWY,30.454328,-91.19016
6/9/16,11:00 AM,CITY STREET,30.454328,-91.19016
1/4/10,10:05 PM,CITY STREET,30.535906,-91.190154
10/12/14,12:52 AM,STATE HWY,30.447053,-91.190145
5/9/14,1:10 PM,CITY STREET,30.447053,-91.190145
4/8/11,7:03 PM,CITY STREET,30.447053,-91.190145
1/1/11,12:51 AM,OFF ROAD/ PRIVATE PROPERTY,30.540243,-91.190127
1/21/12,2:13 AM,CITY STREET,30.446347,-91.190122
11/11/11,11:09 PM,CITY STREET,30.446347,-91.190122
10/25/12,8:00 AM,CITY STREET,30.446347,-91.190122
10/11/10,8:15 AM,CITY STREET,30.446347,-91.190122
12/2/12,1:00 AM,CITY STREET,30.446347,-91.190122
10/4/12,10:00 PM,CITY STREET,30.446347,-91.190122
5/7/15,5:07 PM,STATE HWY,30.446347,-91.190122
1/13/13,2:00 AM,CITY STREET,30.446347,-91.190122
8/17/16,7:41 AM,STATE HWY,30.446344,-91.190122
8/21/16,11:45 PM,CITY STREET,30.446344,-91.190122
10/7/11,7:10 PM,CITY STREET,30.446347,-91.190122
9/18/11,5:54 PM,CITY STREET,30.539468,-91.190119
8/24/10,8:19 PM,CITY STREET,30.443851,-91.190116
2/13/15,4:43 PM,CITY STREET,30.443851,-91.190116
8/29/15,9:53 PM,CITY STREET,30.443851,-91.190116
3/30/13,3:55 PM,CITY STREET,30.443851,-91.190116
10/2/15,4:06 PM,CITY STREET,30.443851,-91.190116
2/2/13,2:35 AM,STATE HWY,30.443851,-91.190116
5/24/16,5:09 PM,STATE HWY,30.443851,-91.190116
7/1/16,1:31 PM,CITY STREET,30.443851,-91.190116
12/20/13,3:02 PM,STATE HWY,30.443851,-91.190116
3/19/11,11:30 PM,OFF ROAD/ PRIVATE PROPERTY,30.445973,-91.190107
12/12/11,3:00 PM,CITY STREET,30.44524,-91.190102
8/5/12,2:09 AM,CITY STREET,30.44524,-91.190102
5/25/11,10:30 PM,OFF ROAD/ PRIVATE PROPERTY,30.44524,-91.190102
9/24/11,2:06 AM,STATE HWY,30.44524,-91.190102
10/10/12,3:30 PM,CITY STREET,30.44524,-91.190102
7/19/11,11:32 PM,CITY STREET,30.44524,-91.190102
10/15/10,1:56 AM,STATE HWY,30.44524,-91.190102
6/2/12,12:29 PM,CITY STREET,30.44524,-91.190102
4/11/14,1:57 PM,OFF ROAD/ PRIVATE PROPERTY,30.44524,-91.190102
3/21/14,10:00 AM,CITY STREET,30.44524,-91.190102
6/26/12,12:15 PM,CITY STREET,30.44524,-91.190102
8/31/13,12:19 PM,CITY STREET,30.44524,-91.190102
